"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100"
"gene153",-0.916822299644596,-2.97629917801457,-2.35615548406977,1.9699467029163,-4.33046211087395,-4.7195149997381,0.951212049425326,-0.0773473481601888,-3.91017997392075,-3.80570841781219,-2.57885505441851,0.885412272620619,-3.41958132511505,-6.23110850103936,-6.07346502700069,-8.37147109950726,-3.42693982298102,0.264679377827231,-3.83179166588889,-5.87707722574011,-5.33600144907871,-6.88713228023055,-3.61550010382897,0.204767927687628,-2.36527653657244,-0.50549940812257,-1.22551676220033,-3.61406901221802,2.74751765508697,-3.7790490107901,-3.7324302426361,0.426530947599289,-0.896279469591391,-3.37719637580584,-3.08100783461671,-4.29622087498833,-1.25381959153376,-4.08249075803317,-5.69226752514025,-3.82693458954006,-7.95169312761085,-0.232742941158199,1.85923089785778,-5.17310891518679,-3.21916533904248,-5.00706961963024,-4.67046493372728,-2.11778552592257,-1.91615534914509,-1.64408931514288,-1.66046364481056,-0.48614323383054,-1.84581737024024,3.02589123380135,-4.71683249104088,-3.63667945386248,2.89337590704337,-1.46474770891842,-2.95518514601501,-4.34806948252645,-1.10480573368631,1.71091433249517,-3.46937595769576,-5.01257171125924,-5.5222859498227,-6.48795954356858,-0.635417216313911,-0.24206812753946,-3.81528192640425,-3.30579956536346,-7.42704015972929,-6.50941572625879,-4.0641954019919,-1.66780961067389,-2.26624494569008,-0.734923138262762,-2.03817176277888,-2.09272256775237,1.9637726089725,-2.74706856161212,-3.37132344809867,2.28289767468755,-1.48768772314069,-3.55366341772582,-5.4502537219404,-1.8790171318398,-1.9732666670705,-4.71896397244451,-6.07691350072796,-5.47973967969929,-8.46261255523182,-2.9196552022372,-1.85127456200553,-4.8871062186704,-5.25798425569394,-8.3634892999717,-6.46063778668601,-3.29388479042632,-0.469057815268179,-1.80161692351854
"gene154",1.52559930353969,-1.74746394272174,-8.40574365806429,-0.826703172028463,-2.10780531966491,-5.7773793762118,-2.37418700459361,5.17716919344142,-8.73244595781886,4.18488492116043,1.54080156526112,4.29586903936147,-4.66752537285576,-1.11211315135063,-5.93995976587999,-12.7841742070384,-0.500978779092941,5.18970817919867,0.145102395588917,-4.61582699308814,-2.9724477185427,1.66687183356505,-2.25638155627514,-5.7516478579768,-0.641853107677482,0.263392443755993,0.727505664979604,-7.61362442508534,-1.03380190913149,-6.97363461888263,-4.05797739201603,-5.78611368617045,5.19589223043456,-6.66777387608789,1.4850684850279,2.63344617699732,-1.16785408313017,-2.03892253359499,0.207855561210531,-3.19422728605864,-5.19207357453678,-1.22528732047724,8.24802043338592,-1.80421426636455,-1.51938164173613,2.91422662167793,7.70010436928479,2.98136765721419,-9.90193341929411,4.23551544650832,0.790989550974038,-0.340611434858889,-9.52749302249807,0.696796745762966,-7.84808873215663,-4.61988312224052,1.04596027346076,1.66224057058897,-5.36279329486093,3.19185147950034,4.12940074941919,4.76799897655259,-5.24096598024506,1.48080776534521,-4.20127780614153,-7.79391393200515,1.16141620776411,1.54371550103215,2.46428525288289,0.555062947947957,-3.26395125169893,6.15803195270368,-2.31026981307651,-9.64995942856246,3.007124351133,-2.39617719154736,1.30421579255958,-9.86100468166553,0.605568427161664,-5.82576939864402,-2.7905686846388,-1.24030192664097,-1.62733466348131,-9.45038236490548,3.69180674559211,4.09366270463387,1.92473741398051,-6.43181090310983,2.95725070586748,-4.03844497615162,-7.37908638354303,-3.66266958573725,1.77247234488548,2.53190458950039,-5.03278224587913,-1.60889940357845,-1.17794525607381,4.42434411619762,-7.00638955740864,2.52995825935437
"gene155",-2.36478473145897,-3.35948508918289,1.60545506410916,-1.45136302584087,-3.05102533480721,3.16632470305387,-11.0594798037023,-3.2992192373163,0.172131584189622,-1.3110390795595,-3.93573757970375,-5.317949495372,-0.791718199093526,-6.26138190472222,4.27529355932635,0.839001310196341,3.34597244609871,-2.6236231135768,-4.41523003324548,-3.00481826251941,8.11344224673631,1.6983987548365,-2.78057785914272,2.41815820351871,-1.62085797901927,-3.94149955649788,-5.1167148271105,-0.358199585945532,1.90066415735268,-2.35235552243163,1.58624952836855,-10.3049741306717,-4.35803743527087,-1.9697799152546,0.43308150617675,-2.66045587005503,-3.84202493649746,-2.24600093687073,-10.1594285629612,1.50258906049133,2.20651230451229,1.54627066998998,-2.1537531259993,0.199645028630313,-0.19469486893733,6.24442915581523,0.323154301965144,-5.35467776859895,0.0484163594506627,-1.74755808510008,-3.35110823956088,-2.47446318008314,2.38939576237598,2.36424667642834,-2.36547853692755,2.55075553959139,-8.12057881362083,-3.02834197371829,-2.76752395050424,-2.9217276244035,-2.35458581611831,-4.49601539310896,2.07844918248769,-10.8410250502673,-0.880282846925118,-1.57783616110256,5.44526995465351,-0.205960416060479,-0.6156099170347,-2.58875738242104,6.51113881486712,2.62680808999796,-4.85117900440079,3.19441420786788,-2.73736603553772,-3.58922806136735,-4.41496199040561,0.872248997939049,2.46359325619592,-0.718613610795323,1.46596722966661,-7.1074512963968,-4.56101664453367,0.363304726787926,-5.35873448254983,-1.67478965346711,-4.22630827281784,-1.16902773013158,-8.17311699058122,0.27948414091412,1.80005845256268,3.20976471981547,-0.473646705874094,-2.78487014062851,-2.2458210983365,7.38726385487779,4.48137401483557,-6.41872807249033,0.521310856993339,-4.27403310925405
"gene156",0.232223539280481,1.28592165214272,3.92700145393611,-2.53106945924265,4.76891393980726,2.44742810829891,2.37768674666807,-0.466634723437808,2.31784789514257,-3.73099140969287,4.54934790370062,-0.271924764349145,4.63162940639834,-0.959052918433806,-2.30086884209701,4.78165065839862,3.5280410551463,-0.624737343501024,-1.5641604091268,4.00284163593564,3.20615592734158,5.30955348340255,1.93885956538406,-2.24088014849032,-12.0760488893558,-0.72505824923567,-4.89236709959245,4.11469323543893,-5.23153942699328,5.88270687707419,1.10645742187442,3.44778559015547,-1.02448118326969,2.63358896661863,-5.41145364288851,6.47349875304456,2.42502236994099,4.15862970619276,-0.762096564230417,1.62361654618753,1.33693921755632,-0.910559918826208,-0.384072866056764,-1.08873204189039,2.48936066580868,0.852747589207419,2.40325062860062,-1.30685741809858,-0.0703314653663041,-11.6848526953534,0.572596005931295,-4.37867885601881,4.40761097877469,-4.49078482367937,5.09632414228159,4.45226706852287,-2.03310822593106,2.62103290724154,5.46890583217735,-2.22040106212712,1.40670706159046,-0.920819482079775,4.10109899973293,-1.47688683895311,-1.2024817716583,1.09807597222825,-1.65489093097596,0.842646025962199,-5.25954027647114,-0.145039950145995,4.41678804927749,0.674627450845601,0.761115065712877,0.73627500093285,-9.79218851773676,1.03979942890717,-2.63383618994275,3.30417384481553,-4.99030301602508,2.2015124594294,3.61256805079607,0.38497453588371,-1.01951699062659,1.58103659202941,-3.08945996788247,2.267613149789,2.26768512672688,4.08341764867137,-1.37627054176722,-0.108410271312241,-0.639865454777052,2.69709647629407,-1.16795139083193,-2.19600543922079,3.36536877059537,3.03994959145154,3.77629813668283,0.428337739395105,-4.04864439097664,-9.6392059578191
"gene157",2.96848946247715,-0.377256153416506,-5.25474102381846,-0.422210903180729,3.49025225591437,2.5683633253127,5.9834237471435,0.624670846966214,0.802434203912095,6.3906903358294,2.6054221051108,1.56492957404196,4.97053650961136,4.11576000239363,0.0302132315313008,0.33340894753862,5.98886639889226,2.75678018710118,3.99318226311352,5.7782428626301,1.77878016408902,6.11829934070991,4.04042622803911,-0.769433098397468,1.07521764625718,2.6772702770917,0.259407565553627,-4.81859623747816,-1.91896859877781,3.58729466127603,3.57580282606,6.37136409570487,1.2651507608509,2.28856299947933,5.41771760430977,1.34084129281334,0.75357017697462,4.40220662374948,2.38825440992258,1.44121750024536,1.28076814971237,7.05908562630737,2.84651733555498,2.82163641241828,5.7954801895569,2.47260962267744,4.9988095935021,3.24921168446321,-0.492155015768526,1.02708332502357,3.15806325294753,0.808977702583131,-4.50324401289951,-1.00006008228019,1.31682516865455,1.54284533500628,5.3929001148963,-1.48770845095336,3.17535597660704,7.69737205364966,3.12440935636008,2.9602758383075,4.41071208948822,0.522691059987503,2.09389037498036,1.7215935477469,5.76779297767877,0.80732641637607,1.74727769361186,5.70583794269258,2.13277459929454,5.35445360498423,2.11002584783912,-2.11448435673832,1.37334584140444,2.6002713126994,-1.39300953588077,-5.44965911164351,-0.601121777468395,1.36031375542216,5.82519403836929,5.46743568044362,-1.01211082907798,2.53119332791523,7.47357142466344,3.69448697074153,1.81783349178005,5.67204869855627,3.48513521111034,1.24555508702833,1.02666220240637,5.60933752180273,1.83487294150281,4.99063915923958,5.99887081818977,3.69810577519459,4.75295346153834,4.04921242781296,-1.7570804424482,3.08156422570119
"gene158",-1.04332671420618,-3.55718460833155,-7.0547023991123,4.78123246929151,-2.97166656025434,-4.04580916790793,1.17681847772637,-1.17883709863745,0.450470710421118,-0.398165358850921,-8.51718243643901,-3.64047857689344,-0.218190868042792,-0.665442272155534,-0.503321025217017,-5.99723604704366,-5.16023141894406,-0.643310211941319,3.35959928658575,-6.86291231718982,-2.21138910027166,-0.514730779111943,-5.97348462734983,2.35048414658954,-2.11501753088159,-2.2764384271708,-1.35012337956066,-8.74101581503645,5.42442120578869,-9.418539492037,-2.97070015876045,-5.42362183784366,0.942305592142047,2.45740578838366,-0.747749879189732,-8.9955089901068,-4.9768311912844,-0.0331738828043604,-0.937060110160166,0.632744091085106,-3.99788249838202,-2.03631661928291,-1.65119731846922,0.435389701364207,-5.83859384530798,0.323520008778753,2.29668056473779,-0.617183969903207,-0.208176976495526,-0.312075590147416,-1.40023635898476,-1.54015591923696,-5.50155976314787,4.09217837720115,-8.04514760506444,-2.38552286003398,-2.45798877124617,-1.56560979445271,2.06200365274711,1.22148903212983,-5.0876774517544,-1.61134871723936,1.41739351695535,-2.12507287162833,0.607132284959766,-2.13444648451694,-3.48595244613674,-3.00866471937825,3.50050808459455,-6.51770637142888,-4.47367066381229,2.04073506799775,-6.75962401850848,1.31323333860034,-0.0379544215896311,-2.58219999963433,-0.882568979646946,-8.4738179205455,3.09644942138373,-5.93194527457811,1.46141000130344,-1.87950279771593,-0.405698074784628,0.341984867346919,0.484848987080259,-5.49911389190942,-7.26997895789715,-3.91585105526428,-2.29001091031047,0.748979093533204,-2.75659373312834,-4.02609247627258,-3.76743176176362,4.80327526820025,-8.3590306346556,-2.55868642949464,-0.684063243133279,-1.97530343310432,2.86790973907033,-1.81343263523787
"gene159",1.41176245464953,1.24865357938071,1.32970107062095,0.407758845620446,2.4263353916839,2.10012429862612,1.80526436842521,5.17019320673357,-3.19257112416026,10.8127204299098,1.06114765123868,-0.247189060677667,-1.73912263231363,0.813106378587829,1.63462000585871,6.34181602506988,-0.53113510948658,3.27300550102787,-0.512560933848705,3.31832527195629,2.52805245960465,2.53725343403414,-2.38084516727941,0.750027315817429,2.49528307605951,1.98495826648625,2.04621900526037,2.16310605858436,1.25240474087619,3.60567883553461,2.83167094526844,1.37238616138449,4.4145214470301,-1.16435338201948,8.8034800843059,0.528402072688757,-0.457663473402067,-0.345353068549909,-0.729058087167263,-0.028656766253183,5.2087072429842,0.506600291450895,2.95382898349182,-2.38124866999,1.98060591378697,2.87300168197802,1.90770269829679,-4.25312544143236,0.128474514868276,2.62190854372993,0.512938372961941,1.59161565435581,2.23516931769252,0.870766131198904,2.9464999949485,3.39655065536681,1.96180351588217,6.52307227111181,-1.61371031123122,8.37611669039656,-0.331453586628557,-1.42931674306263,-0.242229448165527,-1.40435533839179,0.623414472922618,6.54890469483241,-0.994412618721072,3.13548448957884,-0.863661945780269,2.4086018140417,3.32960131666979,2.95883570438756,-0.592805235483425,0.0968573169352217,3.20872195497804,0.968728021634231,1.6387589175622,1.14577109318575,-0.355547253102096,3.92093788533726,0.043243458647541,2.64195007625925,6.74454636081773,-1.70087256802056,8.66200540682262,0.349321910373086,0.352034178394823,0.284381213627871,-0.00502407203638244,-2.13148251848582,7.59196100497882,-1.29017881004128,3.31527759983941,-1.81419850010858,3.03907207855249,3.40130953201652,2.30584066791905,-5.2063651293484,1.19366169149246,1.34470823864403
"gene160",1.22340538844018,3.50823884015932,0.00662238116954306,-4.54688403804824,-3.73173565030207,7.55854569892802,3.67779796862646,-3.71439604289889,2.07849461751971,0.839510664979636,-0.0448252795878206,-6.66789136259022,-2.23597858918,-6.8043686085602,4.10169167342888,-2.52989601479333,4.78800574913854,5.03303798041139,-3.22131412697211,0.996125522557269,2.72834198673611,-2.14401495392543,2.33978778993793,-1.68538771424661,-1.10894728193148,-1.69363925736126,2.75884872252627,0.91793637495753,-0.586396036777878,-4.52737505633809,4.87400600619509,5.69356605354485,-3.24056862907583,1.28121542673556,2.33568034972218,0.871405403783867,-6.08765130609778,0.453630262681518,-8.18712061013924,0.556391169786177,1.10681804242552,6.98619791430674,5.7419225090135,-1.70091694063754,2.04413391124788,3.82580560991673,-2.31835567991742,2.72899589694665,-1.99155139431035,2.52439024833848,1.26404180082021,2.45537471531598,1.78222499349389,0.668138499016624,-2.18770701806694,7.9536405439791,8.94612853639362,-1.94517406300987,-0.937980497449238,0.832388351864132,0.00255583449657304,-4.08729964618446,1.03021234915527,-8.57014555872873,-0.966144871395061,1.11408735088248,8.39084366684344,7.02512682205963,-0.355395754100547,4.28230762653446,2.29843969497411,-1.52370029401675,2.96871527282123,-2.74512280783714,1.38784615282274,1.71461150921592,4.4852551625828,0.482705653728763,-1.37819852652415,-1.40940005034605,4.462772132767,7.74354286410087,0.906132481730873,0.59869164051634,0.413454662506027,1.66030497476626,-6.11596162205217,-0.830383573415577,-5.97741801128107,1.97060442089762,0.830371559649413,3.68441099622374,5.61183240707088,-1.90110532943587,1.05995373190373,3.05460697047614,-3.04421046538082,1.47926025225539,-0.285110105693174,-1.87008379443237
"gene161",3.75213208826972,0.853541847845444,2.29134114124603,-0.780158993639722,3.49662516729069,1.11396847707675,2.57475394542989,4.22647461378854,-0.577686522073777,3.38074742159228,-3.66911413452782,0.409926447678782,1.98326910462829,7.77342147590657,0.637333972028537,2.1228314273048,-3.68347069485808,3.44144280692273,0.150273916480659,0.923031566995781,-1.72194506879065,1.93955881936967,2.43268647940816,-2.45054788263465,3.32958622991868,3.12420104352321,2.19490204183339,2.80259371160974,-3.59481482597615,1.52876831378192,1.30085266157082,1.79297627836486,2.13807411907808,2.43954542966849,1.73196666482987,-4.51150035283278,-1.66438967814314,2.14092923561963,9.08358617190923,0.320873152473016,3.68957081280481,-3.76534789398758,4.56421524715478,0.508609722915652,4.50575540770638,2.33538360532354,4.42840188895236,5.19286191655651,-3.30953404748013,4.31254297120201,2.84584088937085,2.22512528319779,2.08979169056802,-4.68260308575805,0.284077363410095,0.594176167154845,2.26242074689903,1.13795359318795,2.13223957227332,1.68797999419808,-1.81942234798834,0.314743984969987,1.78880798201776,8.30964221269695,1.58905064870075,4.44013178872152,-2.49288797627315,4.48333376299324,1.5529440029917,3.83709953511379,-1.56526209893254,4.96820602417965,4.62768584425817,-3.38933047293496,5.58719683726698,2.70862880236621,2.56167640482382,2.33416022288439,-3.41521748643857,-0.339738716297359,2.523000961655,3.58927662839919,1.204136323958,0.577069528257036,0.795076778401154,-3.9701040183226,0.593257560880902,1.17633773794959,9.32496520484438,0.870374989566821,2.88505870391441,-3.59585900383681,3.21865692751072,1.43638985739588,1.43022135218124,-0.223668300460054,4.37851611240016,6.5556110224228,-1.02533933347401,4.9306829137571
"gene162",-7.60063810658956,1.83017671989502,2.47441881240055,-11.0843059359904,-13.7337840687472,-5.65262925192681,-9.55127334226793,-8.64321720699502,-0.742142908659723,-8.1770244424978,3.4877469752157,-1.5867054804266,-5.95513814953648,-13.4010177308308,-3.99233684172512,1.36381237359492,-2.71234416117868,-2.56497374571607,-9.53473797620404,-2.2931693299026,0.7234553377762,-2.44608865989177,2.65451588707231,-12.632246894701,-5.99331388156247,-9.58255865452227,-5.30120264663512,0.0996007690528975,-12.1102158205516,-8.82510357648835,-7.31780734743175,-7.13180292029651,-8.14555051533208,-0.200210332404676,-6.14306050439289,1.28286486531983,-3.94858357996021,-6.43701231883231,-11.1166654527622,-1.88989756596806,-3.42362388639868,-8.83429407898569,-2.35712749823328,-2.35285815653039,-6.4474809405291,-5.40867143015577,-8.32101528259377,-2.14214193078769,-8.91138461833648,-5.72831967106618,-6.94876954933738,0.406844573412244,-0.169783514812955,-8.78765503246479,-8.83682220021658,-9.33537682522228,-10.0930000188671,-4.0430641118826,-1.89375803781505,-2.09571872971836,-2.56388410176147,-2.57619623335329,-10.1324016564386,-13.694496762334,-2.73750823272092,-1.81935834867889,-6.20614315950987,2.18907040567796,-9.81736503206652,-5.01797086652406,-1.33826898148209,-8.54054075763166,0.590557648425069,-7.27180994056198,-7.99745802869425,-8.32104583573243,-4.33021201639729,1.99597563732805,-9.40183531552226,-14.8354867424385,-6.18384014376357,-11.7303607002283,-6.10303161904932,-1.09851028816549,-4.07527005480659,-1.51160819729439,-0.422563212863711,-0.325263961866996,-9.89273936939296,-2.36978092299129,-5.65285571870917,-4.45412370100688,-0.857002018201916,-7.03911717867114,-1.3357482560697,-1.93335516241425,-2.79995489260101,-0.94988161187596,-13.2769752580001,-5.73163035837309
"gene163",-5.18417256089789,-4.17345041833074,-5.92199824309922,-3.33738105255664,-6.36440339996942,-4.20700127822956,-3.78672270738233,-5.3530890785797,-5.36711546853083,-0.025804719429956,2.99063989035686,-3.29310035969403,-8.05554066826802,-9.34946119301845,-8.81814012977782,-8.35976402005303,1.71402528833388,-9.73262594329219,-3.74100858326187,0.580632868434024,-3.47095800736786,-0.682958182724762,-2.26508897058114,-2.97054757794842,0.147238550801658,-7.21676187474401,-10.1523559463962,-3.91213186765191,-4.59838550722032,-2.40532588582605,-2.7860661066725,0.742044086237583,-5.38364908684512,-3.16830508652829,-1.50328614788727,3.90577158773993,-2.90297168912896,-7.5402831952239,-8.84287194559838,-9.12004851880503,-12.8735856463393,-5.70319997527905,-8.80961492807123,-0.319514345873589,-1.41585982247763,-10.1595951115165,-3.50134868866988,-7.99748286571178,-1.12726817584635,0.0345516562321657,-4.04150728074427,-11.1962206545583,-2.93885683807118,-1.69575460000906,-4.24254676625691,-2.561976087157,-2.97704931277428,0.0105691391487555,-6.94077697866499,-0.73748042912174,-1.34613511911484,-5.60383206982175,-10.8697330255681,-8.0463986277264,-6.42881974803029,-13.9113193823078,-3.99648136202531,-5.90829311517763,-4.55677401625326,-0.846369128713925,-7.31733048831067,-6.52706184557108,-2.74550683093734,-1.27407921690255,-1.67622951572699,-6.7123568630971,-8.14806131561876,-5.27053915023423,-3.99958178862671,-5.81027324744978,-0.00274727728215218,-4.47254218844398,0.588993928111773,-5.02403356149827,0.759355078193504,-1.55911287585507,-0.822387014258703,-3.89235551141413,-8.19721645007981,-9.7513052923575,-12.2878396551689,3.3680192349535,-3.11964114705997,-2.25781621035155,2.96811037225957,-4.61598369942875,-3.54516550535773,-5.55171661696067,-5.72953982027086,-0.75023211230373
"gene164",0.412510970888648,2.60959044579298,-3.94158037773455,-2.71738472662422,-3.16912194795221,9.39292241677954,-0.603762849235039,-0.828119383519844,2.35063731361307,-5.43167907096208,3.1719353978759,5.87732015297735,2.22165822608695,-0.550092757309504,-2.16188754763395,-3.1621365292653,0.0377723851495098,-1.95232097191071,-2.07232622298345,2.71774716720958,-3.86554688137287,1.33171058198223,-3.66931792084956,0.908712339126757,-0.0117806293059224,1.10406010142679,3.43670410436638,-2.74691623220881,1.11748897463325,-3.15275917661142,10.1115835543271,-1.40723246490744,-2.60124345996018,3.06114463771943,-5.13866595254968,2.92958735622842,1.30394668741503,1.11386401383662,-3.44058168348597,-6.22346565014879,-0.710307060903821,1.22875918643708,-0.692225877388071,-1.86271523365116,4.1141568818446,1.25788895425077,5.93857548828984,-3.05558103084832,-1.03305347623306,0.301866005979123,1.08882539174337,1.71080605255554,-0.585273585583687,0.971316634398267,-5.62226349130794,10.7108230562279,-0.279578259863623,-2.38665739088597,2.66595753164445,-5.18598747189352,6.51818763499599,5.43498460520593,0.90961845943201,0.848618051954959,-5.14061867517777,-0.786637697958936,1.26653903999974,-0.717184579270498,-3.72730171617367,3.67379790708487,-2.5884954004929,5.46005537138442,-3.77945787436637,-0.470612335471357,1.90283356782456,0.849798072076245,2.52491698649375,-0.605357484502566,1.29699982760878,-5.11572520507004,10.0596958904715,0.573082299730954,-2.94934511142163,3.51241507567051,-7.4257312790867,5.13805991301093,2.39591675080574,1.25311694383044,0.125128479843079,-5.25261452936668,-4.82172828996023,-1.04376684742556,-1.48257292387359,-1.50086486666012,1.66416419937959,-3.75119029793744,1.43516116914556,-3.05961778618969,1.60711597037121,2.7513298408151
"gene165",2.6587786129291,-2.11631086519434,7.75521677680776,4.98000739746691,1.64191022989455,-1.1242934352747,0.554625070458307,3.19537081398866,2.11041831853619,0.127099279894194,6.79407208169876,2.19301019076251,1.14114518797451,2.58422819524122,3.67747443184684,-3.72718910646601,3.74342673392308,7.38027090110695,5.76634832882058,-1.55154678949323,3.3075527399811,5.95337571579016,1.83015544701866,2.32164375038479,0.684800189959593,-0.0438948822666401,-2.65942955977834,7.61079245562316,2.95190612424511,-0.554738821153769,-1.30765810391458,-2.84760293904653,1.61992562614054,0.969440579904393,0.209202078135581,7.04116307238905,3.45284189251381,-1.08102695631026,6.86108835959213,3.62720165995005,1.77040642541134,5.4722677227439,5.49371287171296,5.77405388607008,0.5977762438691,4.28170110518244,6.94217318591821,2.6841762020118,2.77761168901567,-0.989341885891069,2.71828316234726,-1.96749277968132,6.24194250492151,3.51839811197844,0.585582157107289,-1.64410732113705,-2.43513489087016,-0.0319326337074727,0.946965735420501,0.82043928023261,7.41272859452196,2.45790913297164,0.275179008782245,5.54123252993345,5.01979497506311,-1.69577060935979,5.70045926192452,4.62965791231469,6.12419977609197,-1.48486266609038,2.73273030762442,7.41536014684321,2.57968352425303,1.72307526311566,-2.35851381509341,4.12249694296635,-1.63843187928925,5.03319835560434,3.17649028408866,3.27594171584952,-1.80111121041614,-1.5654705024374,1.04165399461268,1.64276118902549,-0.644196538948247,6.33583624826286,0.0105108945185559,-0.544241627101577,7.34782569625944,4.61048207958629,-1.33975580076523,7.8706942513191,6.75272345568289,5.54372943635553,-0.741739008236962,2.42610458811087,4.96063947384429,2.67829314643321,3.1408237432487,-0.308921687792305
"gene166",6.3533356956146,4.38741827476319,10.9790919130158,4.27981278563727,6.42830355517912,8.20763089963169,10.594345119238,7.35008432877471,3.1246765375933,6.30515525893087,8.0760627063951,11.8843210877791,8.24477040505698,3.52383266608284,9.12345630297518,5.61315257987686,0.36176906094036,7.40147247536627,12.5124844708693,2.90494257123003,3.55446463623338,11.3603352786674,2.55283393957,1.92976559908602,0.25404898926902,7.83194841303093,2.51413051893357,9.35894840826836,-0.687353293084063,3.50569191519432,7.73162913139502,9.45472127076573,5.3584923886015,5.28377020884095,8.03671513192752,3.81348491224854,9.53505272721431,5.51749917837279,4.646308668145,14.0196431137391,5.80044956491927,-4.01794027102784,5.5648286329351,9.97878927616632,2.41691062490795,2.42118861862865,13.7362779607837,6.16313147511778,2.00878461939515,1.67692308052329,7.43902381112243,5.95096426660302,10.6397424283026,0.413660043713054,6.34392087018741,6.12253871524593,6.9938829733043,4.58261883257158,7.6880891119171,9.93945326449194,3.97311063179771,13.2264028220833,0.124046477110743,2.29044291078957,15.0248173165858,11.0459011581993,-3.84705925460467,4.89717281402304,5.65309332471497,5.66628930894867,1.52320271179185,10.5491561430553,4.51955953415162,1.45199813720818,-0.0165581784090463,7.63947354310397,5.07284197272379,8.46538045985912,0.993524138585304,2.78192635221604,11.6326805374448,8.58387820923538,5.89859051132382,4.33869034224107,9.20379042948571,6.06504589677977,10.4598566045169,0.769670282903383,4.4022866570912,11.8072389381282,7.57038512346403,-1.29060554042971,5.06398114080428,12.9038203117375,5.51482914641447,4.24433125767371,10.7246077250374,7.16387659408289,-0.295339271421522,6.21361575045034
"gene167",0.696671945403928,-1.75726872598089,-1.40045978639377,0.784224438495391,2.71327876145849,2.35780213963029,-2.22477407528649,6.35305610708733,-2.91311095222983,0.594839625480744,0.96350614750723,-0.802162463454267,4.11644034921703,9.97483941451467,-1.37116836474085,1.67443990359159,1.77692752817214,0.114994428137461,-2.73230290388106,-7.97657712595695,-1.89017238497499,1.14096266012619,-1.77919033253823,-2.70767703359688,-2.14754972685675,0.927617587168034,-1.12813679851209,-0.624093866857771,0.64786972691438,4.70922116321271,1.48137891902792,-3.13170358916704,7.73012166695646,-0.941578310006864,3.64590468608315,-1.21386728541582,-3.74847089158028,5.74266197826695,7.86777890085213,-1.08468848859353,0.485500288370887,1.9078684787459,1.22103137462467,-2.80457892671428,-9.50734589272646,-2.60230802845701,1.64472464625252,-3.41906128457343,-1.45569632619773,-0.477425578412741,-1.41394479393791,-3.54932514802389,1.40714216456143,-1.6587293431744,2.48055837669687,3.96786774983393,-3.1477995998981,5.82786651335286,-0.529920077368067,1.2100611012557,1.95047355332788,-0.907134239568619,0.0706748125509251,8.07863122359376,-0.104466570654314,0.270633194627612,0.438960933813686,0.992878797545346,-1.10846079777403,-8.35088554710752,0.361777603115943,2.42285132901495,-1.64992908517761,-0.298759648777532,-0.140816215531333,0.15677753263382,-2.76612298661313,-2.58637059945493,-0.668227419793054,3.69587729869759,2.99627952058312,-1.93700628228559,6.48281312253617,-1.09268128796743,1.03823676629793,0.935175244441103,-2.27008849366786,3.91656175802255,6.33449869035987,0.502588931719397,-0.562888345797642,0.0681374069236997,0.571802359384148,-0.368786033121539,-7.88938054375649,0.202026287507259,1.32745519181848,-2.61368497907277,-3.27964296728552,-0.727919059998802
"gene168",0.25107244871072,3.37654885036516,2.09154056731682,2.50137029880913,1.93017299081072,3.11229929446544,-1.86988555111888,2.94203505128517,1.35208628247524,9.26296202882475,-3.06988812180999,4.73072525437866,6.62604903205583,8.16354269565765,8.12194878717792,5.42383947585344,-0.930229790464792,3.21880806299244,0.119757713089076,5.83622720610818,7.97778296297277,6.9212682759388,-3.19776613359001,4.74995786551814,3.36530709351771,0.766052760167364,7.36780678827301,2.19415193133221,6.0920977242278,1.77056906310842,2.64586962363871,-0.341430259026825,0.658010512809306,3.28326561077436,10.2756064059067,-3.10547153644711,5.92526852929356,7.32140002893405,2.95938588144388,3.42405706550052,8.6888234850435,3.34165256925998,4.06562350001452,0.618105940284131,6.99758024956831,7.14993376649092,4.58678184027455,-5.01822362990495,4.4620814587608,3.0121947458669,1.16141959196421,8.0636091252176,0.975403393209162,6.06461339188463,2.0643514183314,2.71501037559194,3.45825932217588,2.43644071622365,0.0311373565645403,5.01809296612954,-0.185109146564522,2.81662445796474,11.0533854902424,2.39711590473172,2.22001234855208,4.46648213208611,0.14917884739715,4.63315514283003,3.22174087510749,8.60816893977085,4.86180150989696,10.8996831009945,-2.15117800333334,3.36245131977421,1.21755378377467,1.49961549300385,6.5241962072541,1.84060745379985,6.85823641995614,6.19800191408708,-0.244716237145613,1.83340730098955,1.22664687920371,4.18046730571614,5.53003131105837,1.21807922309434,4.4933080917207,7.45115734091524,3.46840315295214,4.87125535378558,8.03818656208113,-2.52259406309871,2.49215506403778,0.989936794607433,5.13697406100407,3.44357550113186,6.08564414687404,-5.97810746842685,2.57780879985603,0.219300640766219
